t,0,1,2,3,4,5,6,7,8,9
1018.283,-0.240186,-0.19397523,-0.2577076,-0.20349245,-0.24084616,-0.2509135,-0.25845027,-0.25850528,-0.23160401,-0.17356548
1018.508,-0.18858397,-0.16756907,-0.23512483,-0.16795416,-0.21133178,-0.21331224,-0.22494745,-0.23859063,-0.17499581,-0.14677423
1018.733,-0.16542357,-0.14341845,-0.21124926,-0.14627911,-0.1903994,-0.18319272,-0.19111456,-0.2157053,-0.1402277,-0.12955521
1018.95795,-0.1908395,-0.14374852,-0.20871867,-0.16173771,-0.19491045,-0.19067447,-0.18836392,-0.21265209,-0.14809453,-0.13571665
1019.1829,-0.2234346,-0.14204313,-0.20021918,-0.18071714,-0.1938102,-0.19667086,-0.19232485,-0.19914643,-0.17477575,-0.13797218
1019.40796,-0.24409191,-0.15007499,-0.20569296,-0.19705595,-0.20338242,-0.2191436,-0.20819604,-0.19799116,-0.19988911,-0.1479845
1019.63293,-0.26021066,-0.17246522,-0.23047625,-0.22032638,-0.23003614,-0.25677237,-0.24695258,-0.2191711,-0.23237419,-0.1693845
1019.8579,-0.2577626,-0.1921048,-0.25512198,-0.22690041,-0.24524719,-0.2688202,-0.2714883,-0.24510965,-0.24731016,-0.17615108
1020.0829,-0.2719009,-0.21592535,-0.2857091,-0.24725516,-0.26263124,-0.2833711,-0.28969756,-0.28334358,-0.27685207,-0.18863899
1020.30786,-0.2876896,-0.23234668,-0.30482608,-0.2649968,-0.27597186,-0.2962991,-0.30094767,-0.31151015,-0.29440114,-0.20261225
1020.53284,-0.29231066,-0.23174153,-0.304551,-0.27036053,-0.28029037,-0.29921478,-0.30166283,-0.31365564,-0.29123792,-0.2084161
1020.7578,-0.30125025,-0.23996596,-0.31536102,-0.2800153,-0.29407108,-0.30853945,-0.31115255,-0.32141244,-0.2967942,-0.2199688
1020.98285,-0.3143433,-0.2483004,-0.32614356,-0.29522634,-0.30512866,-0.3164613,-0.31835923,-0.32930678,-0.31846926,-0.23080632
1021.2078,-0.32391554,-0.25715747,-0.3371186,-0.308842,-0.31250036,-0.32232016,-0.32317287,-0.34193224,-0.33805382,-0.23848061
1021.4328,-0.32872915,-0.25968805,-0.33981425,-0.3148384,-0.3139582,-0.32364047,-0.32265022,-0.3486438,-0.34124458,-0.24079114
1021.6578,-0.32751888,-0.25704744,-0.3353582,-0.3126929,-0.31104252,-0.32141244,-0.32003713,-0.34553558,-0.3296919,-0.24040605
1021.88275,-0.32262272,-0.25289398,-0.32652864,-0.31211528,-0.30782428,-0.31874433,-0.31618622,-0.33384535,-0.32020217,-0.24106622
1022.1077,-0.3280415,-0.259358,-0.3315623,-0.3169014,-0.31541604,-0.3264186,-0.32320037,-0.33557826,-0.31712145,-0.2500058
1022.33276,-0.3370636,-0.26565695,-0.3370086,-0.31973454,-0.32218263,-0.33208492,-0.33048958,-0.33970422,-0.32441065,-0.25790015
1022.55774,-0.35623556,-0.28059292,-0.35029417,-0.3353032,-0.33681604,-0.34707594,-0.34638828,-0.35285228,-0.34006178,-0.27346876
1022.7827,-0.37895587,-0.2997374,-0.3692186,-0.35409006,-0.3580235,-0.368806,-0.3674582,-0.37199673,-0.36886102,-0.293741
1023.0077,-0.3606366,-0.30980474,-0.37719545,-0.33791628,-0.36159933,-0.3696312,-0.37279442,-0.38233915,-0.35741833,-0.29352096
1023.23267,-0.34625074,-0.3198996,-0.38613504,-0.32454818,-0.36685303,-0.37232682,-0.37777308,-0.3927641,-0.34493044,-0.29583147
1023.45764,-0.33464304,-0.31459087,-0.37769058,-0.31307802,-0.3550253,-0.35755587,-0.3641574,-0.38569495,-0.33304766,-0.28488392
1023.6827,-0.34085947,-0.3159937,-0.37755305,-0.30818185,-0.35114688,-0.34842375,-0.35692322,-0.38866562,-0.33387285,-0.28235334
1023.90765,-0.35265973,-0.3104649,-0.37150162,-0.3185793,-0.35095432,-0.3507618,-0.35117438,-0.3816515,-0.34971654,-0.28823972
1024.1326,-0.37708542,-0.3207248,-0.37925842,-0.34922144,-0.37048388,-0.3717767,-0.37029135,-0.3829718,-0.38019365,-0.30732918
1024.3575,-0.39314917,-0.33445048,-0.3898209,-0.37026384,-0.3803862,-0.3863826,-0.3894358,-0.38572243,-0.39785278,-0.32185254
1024.5826,-0.41540188,-0.35524532,-0.4081677,-0.3932317,-0.39587232,-0.40632474,-0.40932295,-0.40131858,-0.4220309,-0.34245485
1024.8076,-0.41768488,-0.3521096,-0.4018687,-0.39268157,-0.3914988,-0.40420675,-0.40448183,-0.39587232,-0.4262669,-0.34195974
1025.0326,-0.42681703,-0.36041653,-0.40792012,-0.39955816,-0.39947566,-0.411661,-0.41276124,-0.40470186,-0.43193322,-0.35117438
1025.2576,-0.4194453,-0.3649826,-0.40973553,-0.3911687,-0.40049338,-0.4104782,-0.41199106,-0.40976304,-0.4219484,-0.35362247
1025.4825,-0.41237617,-0.37023634,-0.41325638,-0.38063377,-0.40148363,-0.40585715,-0.40844274,-0.41325638,-0.41119337,-0.3550803
1025.7075,-0.40497693,-0.3704564,-0.40987307,-0.36671552,-0.39446947,-0.396725,-0.39931062,-0.40932295,-0.4027489,-0.35177952
1025.9325,-0.3824767,-0.3558505,-0.38971087,-0.33764124,-0.37249187,-0.377388,-0.3786533,-0.38866562,-0.3898209,-0.33566076
1026.1575,-0.35081682,-0.340942,-0.36935613,-0.30413842,-0.35001913,-0.35576797,-0.35942632,-0.36902604,-0.358161,-0.3161587
1026.3824,-0.34542555,-0.34867132,-0.3749124,-0.30298316,-0.35109186,-0.35576797,-0.36434996,-0.37458235,-0.35062426,-0.31805667
1026.6074,-0.31745154,-0.33951166,-0.36264455,-0.27214846,-0.32779393,-0.32608855,-0.34317002,-0.36954868,-0.31932196,-0.29643664
1026.8324,-0.29616156,-0.32729882,-0.34735098,-0.2546819,-0.30848444,-0.30842942,-0.32232016,-0.36121422,-0.29816952,-0.28276592
1027.0574,-0.28166568,-0.31756154,-0.33379033,-0.240186,-0.29987493,-0.30268058,-0.31307802,-0.34944147,-0.2770171,-0.27993277
1027.2825,-0.25765258,-0.29874715,-0.30741167,-0.21592535,-0.2835086,-0.27996027,-0.2968217,-0.3199546,-0.259358,-0.26510683
1027.5074,-0.22362715,-0.27971274,-0.28158316,-0.18792382,-0.24926312,-0.24120374,-0.26243868,-0.2919531,-0.24824539,-0.23427212
1027.7324,-0.22912844,-0.2607058,-0.25682738,-0.20522535,-0.21853846,-0.21804334,-0.22973357,-0.2689577,-0.27305618,-0.22307701
1027.9574,-0.2736338,-0.238013,-0.227258,-0.24775027,-0.2148251,-0.22893588,-0.21763074,-0.23966339,-0.30691656,-0.24296415
1028.1824,-0.2907978,-0.24417444,-0.22307701,-0.24885052,-0.24282663,-0.2657945,-0.24593484,-0.22491995,-0.29475874,-0.27135077
1028.4073,-0.24524719,-0.25993562,-0.23674771,-0.20657317,-0.25146362,-0.2615035,-0.25842276,-0.22478242,-0.24981326,-0.26208112
1028.6323,-0.21086417,-0.2654644,-0.24687007,-0.18445802,-0.23176904,-0.23138395,-0.24477957,-0.24513716,-0.23914076,-0.23889321
1028.8573,-0.21647547,-0.25319654,-0.2341346,-0.19491045,-0.2101215,-0.20354746,-0.21666802,-0.24642996,-0.25118858,-0.22978859
1029.0823,-0.2161454,-0.22769809,-0.20258474,-0.19469039,-0.19100454,-0.19496547,-0.18940917,-0.21647547,-0.23850812,-0.22530504
1029.3073,-0.19909142,-0.21474257,-0.17741637,-0.17978193,-0.18280762,-0.18693359,-0.180167,-0.18577832,-0.21867599,-0.22112407
1029.5322,-0.1912796,-0.21515517,-0.17499581,-0.17692125,-0.17906676,-0.18302768,-0.17637113,-0.17664619,-0.2109742,-0.21864848
1029.7572,-0.18561327,-0.21394488,-0.17081483,-0.17681123,-0.17466573,-0.18115725,-0.17450069,-0.17312537,-0.20236468,-0.21840093
1029.9822,-0.1869886,-0.20863615,-0.16283797,-0.18088219,-0.17516084,-0.18165235,-0.17433566,-0.15981227,-0.19999914,-0.22225182
1030.2073,-0.19672588,-0.2148526,-0.17230017,-0.18676855,-0.18330275,-0.18759374,-0.18115725,-0.16729401,-0.20555544,-0.22794566
1030.4323,-0.21639296,-0.2268729,-0.18484311,-0.20349245,-0.19661584,-0.20019168,-0.19276495,-0.18159735,-0.23168652,-0.23908575
1030.6572,-0.22844076,-0.24046107,-0.19977908,-0.21881352,-0.20684823,-0.21119425,-0.20654567,-0.19870633,-0.25657982,-0.24596235
1030.8822,-0.22205928,-0.2371878,-0.197276,-0.2169981,-0.19887137,-0.20445518,-0.20225467,-0.1981012,-0.2517937,-0.24079114
1031.1072,-0.23187907,-0.242304,-0.20511533,-0.223022,-0.20665568,-0.21182689,-0.20723332,-0.21003897,-0.2440644,-0.2520963
1031.3322,-0.22965105,-0.23864564,-0.20274977,-0.21050659,-0.21333975,-0.21543023,-0.20544541,-0.20962638,-0.22060144,-0.25836775
1031.5571,-0.21961121,-0.24224898,-0.20695826,-0.19408526,-0.22566262,-0.2234621,-0.21507265,-0.20921378,-0.20574798,-0.26186106
1031.7821,-0.20594051,-0.2547644,-0.21933615,-0.18253256,-0.23182406,-0.22337958,-0.22747804,-0.21512766,-0.2041801,-0.25622225
1032.0071,-0.20294233,-0.26736236,-0.23391454,-0.1852282,-0.23003614,-0.21688807,-0.23088884,-0.22844076,-0.21875851,-0.24898806
1032.232,-0.2114418,-0.26430914,-0.2354274,-0.19601071,-0.21779579,-0.20475775,-0.21950118,-0.2376004,-0.2371053,-0.24002098
1032.457,-0.24755773,-0.2620536,-0.2375729,-0.22745053,-0.22189423,-0.21317472,-0.21952869,-0.24640246,-0.26782995,-0.25055593
1032.682,-0.2822158,-0.26749986,-0.2444495,-0.2539392,-0.24013099,-0.24422945,-0.23421712,-0.25352663,-0.29066026,-0.2740464
1032.907,-0.2787775,-0.26860014,-0.24318421,-0.24805284,-0.25746003,-0.27033302,-0.2542968,-0.24997829,-0.29126543,-0.28590167
1033.1321,-0.27038804,-0.28499395,-0.26106337,-0.24395439,-0.2817757,-0.28422377,-0.28658932,-0.25919294,-0.29321837,-0.29134795
1033.357,-0.26565695,-0.29173303,-0.274404,-0.24169886,-0.2752567,-0.2692878,-0.28463638,-0.25913793,-0.29701427,-0.27734718
1033.582,-0.27987775,-0.29827955,-0.2932734,-0.25319654,-0.2723135,-0.26829755,-0.27861246,-0.2855441,-0.312968,-0.27613688
1033.807,-0.2873045,-0.28716695,-0.28848726,-0.25567213,-0.26901272,-0.2663171,-0.2697829,-0.2989122,-0.31307802,-0.27118573
1034.032,-0.29233816,-0.29363096,-0.2975919,-0.25883535,-0.28166568,-0.28227082,-0.28183073,-0.31057492,-0.3075217,-0.2779248
1034.257,-0.2782549,-0.29393354,-0.29745436,-0.24761274,-0.280868,-0.2804554,-0.28774458,-0.30463353,-0.29154047,-0.27135077
1034.4819,-0.26554692,-0.2876621,-0.29341093,-0.2401585,-0.26670218,-0.26230118,-0.27665952,-0.29816952,-0.27927262,-0.25459936
1034.7069,-0.28381118,-0.28945,-0.2988847,-0.26326388,-0.26961786,-0.27847493,-0.2804554,-0.30818185,-0.29638162,-0.26403406
1034.9319,-0.30177286,-0.28548908,-0.29354846,-0.28378367,-0.28510398,-0.29880217,-0.29981992,-0.30851194,-0.31340808,-0.27996027
1035.1569,-0.3211099,-0.29486877,-0.30768675,-0.30295566,-0.30694407,-0.315196,-0.31791914,-0.31040987,-0.328014,-0.2929433
1035.3818,-0.3212749,-0.29528135,-0.31511348,-0.30127776,-0.3040834,-0.31197774,-0.31357312,-0.3199821,-0.32309034,-0.28774458
1035.6068,-0.31717646,-0.29217312,-0.31503096,-0.29451117,-0.30309317,-0.31109753,-0.31118006,-0.32548338,-0.3139857,-0.2830135
1035.8319,-0.3117852,-0.29049525,-0.31668136,-0.28851476,-0.30433097,-0.3117852,-0.31236285,-0.3232829,-0.30818185,-0.27806234
1036.0569,-0.3100798,-0.28911993,-0.3195145,-0.28702942,-0.3027081,-0.31032735,-0.31340808,-0.3237505,-0.3091996,-0.27176338
1036.2819,-0.31285796,-0.29022017,-0.3255109,-0.28917494,-0.30114022,-0.30853945,-0.31464586,-0.33343276,-0.3121703,-0.26747236
1036.5068,-0.31173018,-0.28196824,-0.3203122,-0.28548908,-0.2945937,-0.3027906,-0.30804434,-0.33313018,-0.30606386,-0.26092583
1036.7318,-0.2889824,-0.26403406,-0.30350578,-0.26106337,-0.28075796,-0.28887236,-0.29046774,-0.3207523,-0.27974024,-0.24563228
1036.9568,-0.27055308,-0.253114,-0.2921181,-0.24654,-0.27476156,-0.28166568,-0.28235334,-0.30776927,-0.270113,-0.23572996
1037.1818,-0.26510683,-0.24279912,-0.28210577,-0.24263407,-0.26491427,-0.27022302,-0.27459654,-0.2899451,-0.27550423,-0.22530504
1037.4067,-0.3040834,-0.2517662,-0.29530886,-0.27503663,-0.2770446,-0.28573662,-0.28741452,-0.29643664,-0.31239036,-0.24172637
1037.6317,-0.33266258,-0.25597468,-0.30342326,-0.29693174,-0.2938235,-0.30738416,-0.2994073,-0.30444098,-0.33249754,-0.25889036
1037.8567,-0.32955435,-0.25671735,-0.3032307,-0.2881297,-0.30474356,-0.32223764,-0.31192273,-0.30501863,-0.3211099,-0.2628788
1038.0817,-0.2903027,-0.25957802,-0.30496362,-0.24772276,-0.2962716,-0.30763173,-0.31335306,-0.30328572,-0.28158316,-0.24384436
1038.3066,-0.23749037,-0.24560477,-0.29357594,-0.19507548,-0.26274127,-0.26342893,-0.28059292,-0.29855463,-0.23570246,-0.2032449
1038.5316,-0.19887137,-0.21760324,-0.26738986,-0.15931715,-0.22401224,-0.22291198,-0.23749037,-0.2822433,-0.19999914,-0.16910943
1038.7567,-0.19078448,-0.18544824,-0.23451969,-0.1612976,-0.20035672,-0.20016417,-0.20981893,-0.24775027,-0.20118192,-0.15233052
1038.9817,-0.22357213,-0.16976959,-0.21774077,-0.19738603,-0.18863899,-0.1921048,-0.20082434,-0.22137162,-0.23438215,-0.14858964
1039.2067,-0.26590452,-0.16718398,-0.21372484,-0.23204412,-0.19105954,-0.21347728,-0.20596802,-0.21906108,-0.2697279,-0.16740404
1039.4316,-0.24945568,-0.15244055,-0.19359013,-0.21944617,-0.19815621,-0.22912844,-0.21058911,-0.20530787,-0.25836775,-0.17785648
1039.6566,-0.22062895,-0.14506882,-0.18071714,-0.18429297,-0.20272227,-0.22282946,-0.2110017,-0.18247755,-0.22692792,-0.17191508
1039.8816,-0.20057677,-0.14314339,-0.18495312,-0.15420096,-0.1981012,-0.21036905,-0.20115441,-0.1719701,-0.20357497,-0.15513617
1040.1066,-0.184403,-0.15794183,-0.20437266,-0.13929248,-0.19865133,-0.20440017,-0.20591302,-0.19507548,-0.19892639,-0.14611407
1040.3315,-0.15519118,-0.15744671,-0.2045652,-0.111511,-0.17681123,-0.17829658,-0.18803385,-0.205858,-0.16701895,-0.12196344
1040.5565,-0.08758042,-0.12053311,-0.16371818,-0.046045735,-0.12278863,-0.120753154,-0.13676189,-0.17807652,-0.091871426,-0.06942619
1040.7815,-0.05913879,-0.08785549,-0.12928015,-0.02954189,-0.08224418,-0.07630279,-0.098913066,-0.14732435,-0.09797785,-0.031192273
1041.0065,-0.09742772,-0.052592263,-0.09275163,-0.05759843,-0.050886866,-0.054187637,-0.06315473,-0.10843028,-0.11596704,-0.02040976
1041.2314,-0.078448296,-0.023215413,-0.056278124,-0.038508978,-0.041974787,-0.06640048,-0.04819124,-0.06243956,-0.100123346,-0.023875568
1041.4564,-0.03482312,0.007371719,-0.015788682,-0.00016503848,-0.019584566,-0.03619844,-0.029266825,-0.009407193,-0.07234187,0.0068766037
1041.6815,-0.032017466,0.026241118,0.006711565,0.012983028,0.0023655517,-0.008526988,-0.006381488,0.016778912,-0.04566065,0.029101785
1041.9065,0.0075367573,0.039994325,0.020959888,0.055397917,0.020904874,0.005171206,0.013093053,0.032512583,-0.001595372,0.04566065
1042.1315,0.062164497,0.04478044,0.025250887,0.10496447,0.04434034,0.039829288,0.026901273,0.030037005,0.031797413,0.078723356
1042.3564,0.066235445,0.04533057,0.020134695,0.110355735,0.061889432,0.061724395,0.04808121,0.015623643,0.028441632,0.093356766
1042.5814,0.05110692,0.047035966,0.018924413,0.09632746,0.056718227,0.051657047,0.0441753,0.007866834,0.024150632,0.084719755
1042.8064,0.07316706,0.0506118,0.02409562,0.120863184,0.06458506,0.058423623,0.045880698,0.01265295,0.053032365,0.09555728
1043.0314,0.088845715,0.055727996,0.027561426,0.13296601,0.07800819,0.07652284,0.056278124,0.0053912573,0.059303828,0.11079583
1043.2563,0.06656552,0.078888394,0.053032365,0.10975059,0.09159636,0.086040065,0.077403046,0.029266825,0.03322775,0.11145599
1043.4813,0.04566065,0.09500715,0.073552154,0.09484211,0.08769045,0.07157169,0.08262927,0.06568532,0.022885336,0.09687759
1043.7063,0.035703324,0.08455472,0.066620536,0.08675523,0.067170665,0.051436994,0.059413854,0.073277086,0.0047311033,0.08207914
1043.9313,0.013533155,0.059468865,0.03933417,0.0651902,0.049291495,0.037408724,0.038619004,0.04571566,-0.026241118,0.0677758
1044.1562,-0.016448835,0.050446764,0.02860667,0.046210777,0.03520821,0.019364515,0.027671453,0.024865799,-0.04824625,0.049951646
1044.3812,-0.03542826,0.03658353,0.015623643,0.03966425,0.011937784,-0.0067665777,0.0009902309,0.012707964,-0.059963983,0.031852428
1044.6063,-0.026241118,0.023215413,-0.0017604105,0.049456533,0.005996398,-0.0074267318,-0.012157835,-0.0028056542,-0.055397917,0.035318237
1044.8313,-0.011057578,0.024535721,-0.0052812314,0.057433393,0.013698194,0.006986629,-0.0012652951,-0.014688425,-0.043680184,0.045990724
1045.0563,-0.006711565,0.032952685,0.0030807185,0.054957815,0.021840092,0.019254489,0.015403592,-0.008857065,-0.03696862,0.053417455
1045.2812,-0.016778912,0.039224148,0.010232386,0.04065448,0.023600504,0.018154234,0.022665285,0.004456039,-0.039554223,0.05116193
1045.5062,-0.017824156,0.045275558,0.017053977,0.03713366,0.02332544,0.012542925,0.020189708,0.019199478,-0.024260657,0.0463208
1045.7312,-0.003850898,0.041919775,0.013588169,0.043350108,0.019089451,0.009737271,0.0111676045,0.018759374,0.00093521806,0.04180975
1045.9562,-0.0030807185,0.026736235,-0.0007701796,0.030807184,0.009022104,0.003190744,-0.001925449,0.0014853464,5.5012828e-05,0.03284266
1046.1812,-0.009957322,0.022995362,-0.0036308467,0.015843695,0.0047311033,-0.005171206,-0.00797686,-0.0062164497,0.0012102822,0.022500247
1046.4061,-0.024480708,0.012212847,-0.01303804,0.0021455004,-0.018979426,-0.026241118,-0.028826721,-0.01848431,0.0013753207,0.00088020525
1046.6311,-0.036253452,-0.011332642,-0.03636348,-0.010342412,-0.04219484,-0.04648584,-0.0523172,-0.036913607,-0.0050611803,-0.014468374
1046.8561,-0.06535524,-0.044670418,-0.07487246,-0.039554223,-0.06920614,-0.072506905,-0.08345446,-0.07745806,-0.028716696,-0.036528517
1047.081,-0.118607655,-0.07107657,-0.104524374,-0.0874704,-0.09555728,-0.10210381,-0.11052077,-0.11244622,-0.08229919,-0.06381488
1047.3062,-0.19221482,-0.0973727,-0.13098554,-0.15530121,-0.12724467,-0.14594904,-0.14512384,-0.1393475,-0.16041741,-0.09995831
1047.5311,-0.24986826,-0.13395624,-0.17075981,-0.2195837,-0.17290531,-0.20445518,-0.19502048,-0.17609607,-0.22703794,-0.14979993
1047.7561,-0.2924757,-0.17307036,-0.21686056,-0.26692224,-0.22613023,-0.25371915,-0.24172637,-0.2204639,-0.2736063,-0.19766109
1047.9811,-0.3108775,-0.20613307,-0.25382918,-0.28639677,-0.2556171,-0.27905256,-0.26274127,-0.2585328,-0.29396105,-0.22357213
1048.206,-0.33634844,-0.2470076,-0.298087,-0.31838673,-0.29492378,-0.32311785,-0.29874715,-0.30521116,-0.32919675,-0.25999063
1048.431,-0.34977156,-0.261586,-0.31376567,-0.33909908,-0.3234204,-0.349414,-0.32606104,-0.3215775,-0.3508993,-0.28161067
1048.656,-0.37339956,-0.2949513,-0.3520271,-0.36611038,-0.3649276,-0.38313684,-0.3697687,-0.35274225,-0.37323454,-0.3135456
1048.881,-0.38437462,-0.32408056,-0.3851723,-0.37716794,-0.3884456,-0.4000533,-0.39903554,-0.37994608,-0.3798636,-0.33043456
1049.106,-0.39050856,-0.34465536,-0.4086353,-0.383797,-0.40123606,-0.40767255,-0.41584197,-0.4031065,-0.3851448,-0.33893403
1049.3309,-0.39639494,-0.3593988,-0.42665198,-0.38987592,-0.4083052,-0.41017565,-0.4245615,-0.4258268,-0.39078364,-0.34286746
1049.5559,-0.40684736,-0.3714191,-0.4407628,-0.398733,-0.41421908,-0.41287127,-0.43066794,-0.44527382,-0.4013461,-0.34845126
1049.7809,-0.41966537,-0.3864651,-0.45704657,-0.41273373,-0.42398387,-0.42137074,-0.43732446,-0.46639875,-0.41795996,-0.3598114
1050.0059,-0.4369669,-0.39548722,-0.46590364,-0.430998,-0.43325353,-0.43242833,-0.4404602,-0.48009694,-0.4339962,-0.37128156
1050.231,-0.45140776,-0.40203375,-0.46821418,-0.44444865,-0.44139543,-0.4443111,-0.4447237,-0.48697355,-0.44576895,-0.38357693
1050.4559,-0.47000208,-0.41372398,-0.47668615,-0.4618602,-0.45707408,-0.46425325,-0.46172267,-0.49258485,-0.46213526,-0.40129107
1050.6809,-0.4798769,-0.41578695,-0.47539335,-0.46969953,-0.46367562,-0.47236764,-0.47115737,-0.48050955,-0.46686637,-0.40943298
1050.9059,-0.46631622,-0.41240367,-0.47030467,-0.45382833,-0.45616636,-0.46538103,-0.46582112,-0.4674165,-0.44876716,-0.40393168
1051.1309,-0.45704657,-0.41333887,-0.46964452,-0.44370598,-0.4563589,-0.46425325,-0.4661237,-0.46634373,-0.44054273,-0.40417925
1051.3558,-0.44620904,-0.4124862,-0.46562856,-0.43325353,-0.4520129,-0.45619386,-0.46078745,-0.46507844,-0.4322908,-0.4001083
1051.5808,-0.4485196,-0.41829005,-0.46950698,-0.43495893,-0.45256302,-0.45426843,-0.46034735,-0.4709373,-0.43715945,-0.40285894
1051.8058,-0.45723912,-0.42310366,-0.4717075,-0.44274324,-0.45380083,-0.45591882,-0.4597422,-0.4768512,-0.45182034,-0.40957052
1052.0308,-0.47187254,-0.42904505,-0.47407305,-0.4576242,-0.4619702,-0.46601367,-0.4652435,-0.47940928,-0.46939695,-0.42302114
1052.2557,-0.47957432,-0.4288525,-0.469562,-0.46513346,-0.4648034,-0.4700846,-0.4674165,-0.47107485,-0.47357792,-0.42978773
1052.4807,-0.4910995,-0.44488874,-0.48312265,-0.476026,-0.47973937,-0.48438796,-0.48306763,-0.48048204,-0.48127973,-0.44502628
1052.7057,-0.49475786,-0.4563314,-0.4914846,-0.47803396,-0.48686352,-0.49123704,-0.49137458,-0.48771623,-0.48837638,-0.45292062
1052.9307,-0.49731597,-0.46565607,-0.49767354,-0.47792393,-0.4897517,-0.49269488,-0.4957756,-0.49596816,-0.49596816,-0.45605636
1053.1558,-0.4966008,-0.47333038,-0.50361496,-0.47627357,-0.4902193,-0.49308,-0.49808615,-0.50463265,-0.50152445,-0.45737666
1053.3807,-0.49794862,-0.484663,-0.5149751,-0.47674116,-0.4974535,-0.50113934,-0.5055679,-0.5184409,-0.50600797,-0.465271
1053.6057,-0.50166196,-0.49319,-0.5236671,-0.47377047,-0.5025972,-0.5035324,-0.51029897,-0.53026867,-0.506118,-0.46972704
1053.8307,-0.5000666,-0.48906404,-0.51651543,-0.46540853,-0.4957206,-0.49464783,-0.50185454,-0.5231995,-0.50289977,-0.46549106
1054.0557,-0.48045453,-0.4765486,-0.499544,-0.44249567,-0.47676867,-0.47396302,-0.48108718,-0.5072458,-0.48623088,-0.45102268
1054.2806,-0.4683242,-0.4669489,-0.48818383,-0.42915508,-0.46510595,-0.46075994,-0.46771908,-0.4965458,-0.47828153,-0.44139543
1054.5056,-0.45825687,-0.45322317,-0.46848923,-0.41743734,-0.45005995,-0.44612652,-0.45135275,-0.47487074,-0.46623373,-0.4318782
1054.7306,-0.44246817,-0.43933246,-0.44840956,-0.40145612,-0.43495893,-0.43383116,-0.43597665,-0.4512152,-0.4468692,-0.42093065
1054.9556,-0.4313556,-0.43685687,-0.44158798,-0.392379,-0.4296502,-0.42945763,-0.43212578,-0.44274324,-0.43776459,-0.41768488
1055.1805,-0.4143291,-0.42557925,-0.42593682,-0.37967104,-0.41375148,-0.41160598,-0.41655713,-0.42819235,-0.42568925,-0.40659982
1055.4055,-0.39933813,-0.4121836,-0.40904787,-0.37020883,-0.39730266,-0.39312166,-0.39768773,-0.41498926,-0.41441163,-0.39647746
1055.6305,-0.39452448,-0.40390417,-0.39680752,-0.3727669,-0.39141628,-0.3872903,-0.3885281,-0.40379417,-0.4104782,-0.3971101
1055.8556,-0.39438698,-0.39854044,-0.3876204,-0.37829572,-0.39298412,-0.38885817,-0.38597,-0.39042604,-0.40475687,-0.4022813
1056.0806,-0.40588465,-0.40896535,-0.39504713,-0.3919114,-0.40761754,-0.4031615,-0.39881548,-0.3911687,-0.41061574,-0.41707975
1056.3055,-0.41837254,-0.42145327,-0.40720496,-0.40459183,-0.41911522,-0.41520932,-0.41146845,-0.40065843,-0.42095816,-0.42912757
1056.5305,-0.42731214,-0.42791727,-0.41276124,-0.41039568,-0.42552423,-0.42365378,-0.41831756,-0.40684736,-0.42337874,-0.43847975
1056.7555,-0.42093065,-0.43127307,-0.41518182,-0.39678,-0.43042037,-0.4272296,-0.42346123,-0.40943298,-0.40560958,-0.44266072
1056.9805,-0.39342424,-0.43047538,-0.41366896,-0.36025152,-0.42475405,-0.41586947,-0.42101318,-0.4056921,-0.36954868,-0.43003526
1057.2054,-0.35045922,-0.42233348,-0.40505946,-0.31038237,-0.40076846,-0.3842096,-0.4040142,-0.39661497,-0.3255109,-0.39730266
1057.4304,-0.30779678,-0.409543,-0.39248902,-0.27217597,-0.36457002,-0.34270242,-0.37328956,-0.3924615,-0.29959986,-0.35838106
1057.6554,-0.29816952,-0.38800547,-0.370924,-0.2666747,-0.3318649,-0.3148109,-0.3414646,-0.38148645,-0.30551374,-0.33626592
1057.8804,-0.300205,-0.373042,-0.3559605,-0.26782995,-0.31868932,-0.3108225,-0.32630858,-0.37339956,-0.31717646,-0.3318924
1058.1053,-0.28749704,-0.35114688,-0.33032453,-0.25490195,-0.300205,-0.29585898,-0.30719164,-0.34729597,-0.321605,-0.31525102
1058.3303,-0.25707495,-0.32105488,-0.29698676,-0.22756056,-0.2675824,-0.26133844,-0.2731662,-0.3126379,-0.30246052,-0.28716695
1058.5553,-0.23914076,-0.28790963,-0.26087084,-0.21061662,-0.23815054,-0.23124643,-0.23647264,-0.2709382,-0.2864518,-0.26516184
1058.7804,-0.23020118,-0.26529935,-0.23713279,-0.20302483,-0.21886854,-0.21386237,-0.21179938,-0.23853563,-0.27415642,-0.248768
1059.0054,-0.22673537,-0.25110605,-0.22148165,-0.19988911,-0.2050053,-0.20698577,-0.20219965,-0.2208765,-0.2654919,-0.23823304
1059.2303,-0.21966623,-0.24010348,-0.20957136,-0.19419529,-0.19925646,-0.2062981,-0.20123692,-0.21204695,-0.2560022,-0.23295182
1059.4553,-0.2062431,-0.22769809,-0.1981012,-0.18506315,-0.19414027,-0.19977908,-0.1968359,-0.20318988,-0.24689758,-0.22373717
1059.6803,-0.20305234,-0.2169981,-0.19061945,-0.18165235,-0.18632844,-0.18803385,-0.1874287,-0.1968909,-0.24136879,-0.21336725
1059.9053,-0.19056444,-0.19950402,-0.17901175,-0.16030738,-0.16905442,-0.1681192,-0.1676791,-0.18720865,-0.2062431,-0.19491045
